pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
107938	DB00016|DB00241	DB00016	DB00241	training	training	training	0
107939	DB00016|DB01136	DB00016	DB01136	training	training	training	0
107940	DB00016|DB01413	DB00016	DB01413	training	training	training	0
107941	DB00016|DB00341	DB00016	DB00341	training	training	training	0
107942	DB00016|DB01166	DB00016	DB01166	training	training	training	0
107943	DB00016|DB01211	DB00016	DB01211	training	training	training	0
107944	DB00016|DB09270	DB00016	DB09270	training	test	test	1
107945	DB00016|DB00924	DB00016	DB00924	training	test	test	1
107946	DB00016|DB00080	DB00016	DB00080	training	training	training	0
107947	DB00016|DB01073	DB00016	DB01073	training	training	training	0
107948	DB00016|DB01216	DB00016	DB01216	training	test	test	1
107949	DB00016|DB00983	DB00016	DB00983	training	training	training	0
107950	DB00016|DB00996	DB00016	DB00996	training	training	training	0
107951	DB00016|DB00597	DB00016	DB00597	training	training	training	0
107952	DB00016|DB00222	DB00016	DB00222	training	training	training	0
107953	DB00016|DB00904	DB00016	DB00904	training	training	training	0
107954	DB00016|DB00889	DB00016	DB00889	training	training	training	0
107955	DB00016|DB01097	DB00016	DB01097	training	training	training	0
107956	DB00016|DB01249	DB00016	DB01249	training	validation	validation	1
107957	DB00016|DB01167	DB00016	DB01167	training	training	training	0
107958	DB00016|DB00455	DB00016	DB00455	training	training	training	0
107959	DB00016|DB03614	DB00016	DB03614	training	validation	validation	1
107960	DB00016|DB00745	DB00016	DB00745	training	training	training	0
107961	DB00016|DB00461	DB00016	DB00461	training	training	training	0
107962	DB00016|DB04861	DB00016	DB04861	training	test	test	1
107963	DB00016|DB09220	DB00016	DB09220	training	training	training	0
107964	DB00016|DB00526	DB00016	DB00526	training	training	training	0
107965	DB00016|DB00776	DB00016	DB00776	training	training	training	0
107966	DB00016|DB01062	DB00016	DB01062	training	training	training	0
107967	DB00016|DB06285	DB00016	DB06285	training	test	test	1
107968	DB00016|DB00715	DB00016	DB00715	training	validation	validation	1
107969	DB00016|DB00758	DB00016	DB00758	training	training	training	0
107970	DB00016|DB01132	DB00016	DB01132	training	training	training	0
107971	DB00016|DB00270	DB00016	DB00270	training	training	training	0
107972	DB00016|DB00881	DB00016	DB00881	training	test	test	1
107973	DB00016|DB00178	DB00016	DB00178	training	validation	validation	1
107974	DB00016|DB00877	DB00016	DB00877	training	training	training	0
107975	DB00016|DB01220	DB00016	DB01220	training	training	training	0
107976	DB00016|DB00734	DB00016	DB00734	training	training	training	0
107977	DB00016|DB00465	DB00016	DB00465	training	training	training	0
107978	DB00016|DB00938	DB00016	DB00938	training	training	training	0
107979	DB00016|DB00017	DB00016	DB00017	training	test	test	1
107980	DB00016|DB11365	DB00016	DB11365	training	training	training	0
107981	DB00016|DB01104	DB00016	DB01104	training	training	training	0
107982	DB00016|DB00641	DB00016	DB00641	training	test	test	1
107983	DB00016|DB01390	DB00016	DB01390	training	training	training	0
107984	DB00016|DB00669	DB00016	DB00669	training	validation	validation	1
107985	DB00016|DB00853	DB00016	DB00853	training	training	training	0
107986	DB00016|DB01162	DB00016	DB01162	training	training	training	0
107987	DB00016|DB00857	DB00016	DB00857	training	test	test	1
107988	DB00016|DB00273	DB00016	DB00273	training	test	test	1
107989	DB00016|DB00214	DB00016	DB00214	training	test	test	1
107990	DB00016|DB00519	DB00016	DB00519	training	validation	validation	1
107991	DB00016|DB12661	DB00016	DB12661	training	test	test	1
107992	DB00016|DB00361	DB00016	DB00361	training	test	test	1
107993	DB00016|DB00285	DB00016	DB00285	training	training	training	0
107994	DB00016|DB09322	DB00016	DB09322	training	validation	validation	1
107995	DB00016|DB00425	DB00016	DB00425	training	training	training	0
107996	DB00016|DB01198	DB00016	DB01198	training	training	training	0
107997	DB00016|DB00958	DB00016	DB00958	training	training	training	0
107998	DB00016|DB13867	DB00016	DB13867	training	test	test	1
107999	DB00016|DB01095	DB00016	DB01095	training	training	training	0
108000	DB00016|DB00225	DB00016	DB00225	training	training	training	0
108001	DB00016|DB00814	DB00016	DB00814	training	test	test	1
108002	DB00016|DB01156	DB00016	DB01156	training	validation	validation	1
108003	DB00016|DB00410	DB00016	DB00410	training	training	training	0
108004	DB00007|DB00016	DB00016	DB00007	training	training	training	0
108005	DB00016|DB00175	DB00016	DB00175	training	training	training	0
108006	DB00016|DB14936	DB00016	DB14936	training	training	training	0
108007	DB00016|DB00165	DB00016	DB00165	training	training	training	0
108008	DB00016|DB00654	DB00016	DB00654	training	training	training	0
108009	DB00016|DB11093	DB00016	DB11093	training	training	training	0
108010	DB00016|DB00590	DB00016	DB00590	training	test	test	1
108011	DB00016|DB13136	DB00016	DB13136	training	training	training	0
108012	DB00016|DB00492	DB00016	DB00492	training	training	training	0
108013	DB00014|DB00016	DB00016	DB00014	training	training	training	0
108014	DB00016|DB01224	DB00016	DB01224	training	training	training	0
108015	DB00016|DB01306	DB00016	DB01306	training	training	training	0
108016	DB00016|DB00762	DB00016	DB00762	training	training	training	0
108017	DB00016|DB00678	DB00016	DB00678	training	training	training	0
108018	DB00016|DB00244	DB00016	DB00244	training	training	training	0
108019	DB00016|DB00235	DB00016	DB00235	training	test	test	1
108020	DB00016|DB00238	DB00016	DB00238	training	training	training	0
108021	DB00016|DB09125	DB00016	DB09125	training	training	training	0
108022	DB00016|DB09154	DB00016	DB09154	training	training	training	0
108023	DB00016|DB01229	DB00016	DB01229	training	training	training	0
108024	DB00016|DB00697	DB00016	DB00697	training	training	training	0
108025	DB00016|DB01030	DB00016	DB01030	training	test	test	1
108026	DB00016|DB00660	DB00016	DB00660	training	training	training	0
108027	DB00016|DB00069	DB00016	DB00069	training	training	training	0
108028	DB00016|DB00649	DB00016	DB00649	training	training	training	0
108029	DB00016|DB00869	DB00016	DB00869	training	training	training	0
108030	DB00016|DB01117	DB00016	DB01117	training	training	training	0
108031	DB00016|DB01276	DB00016	DB01276	training	training	training	0
108032	DB00016|DB00334	DB00016	DB00334	training	test	test	1
108033	DB00016|DB01225	DB00016	DB01225	training	training	training	0
108034	DB00016|DB06779	DB00016	DB06779	training	training	training	0
108035	DB00016|DB00757	DB00016	DB00757	training	test	test	1
108036	DB00016|DB00426	DB00016	DB00426	training	validation	validation	1
108037	DB00016|DB00728	DB00016	DB00728	training	validation	validation	1
108038	DB00016|DB00688	DB00016	DB00688	training	test	test	1
108039	DB00016|DB00709	DB00016	DB00709	training	validation	validation	1
108040	DB00016|DB00642	DB00016	DB00642	training	training	training	0
108041	DB00016|DB01409	DB00016	DB01409	training	training	training	0
108042	DB00016|DB00020	DB00016	DB00020	training	training	training	0
108043	DB00016|DB00177	DB00016	DB00177	training	training	training	0
108044	DB00016|DB00377	DB00016	DB00377	training	training	training	0
108045	DB00016|DB01339	DB00016	DB01339	training	test	test	1
108046	DB00016|DB00481	DB00016	DB00481	training	training	training	0
108047	DB00016|DB00268	DB00016	DB00268	training	training	training	0
108048	DB00016|DB00476	DB00016	DB00476	training	training	training	0
108049	DB00016|DB01006	DB00016	DB01006	training	test	test	1
108050	DB00016|DB00912	DB00016	DB00912	training	validation	validation	1
108051	DB00016|DB00966	DB00016	DB00966	training	test	test	1
108052	DB00016|DB00577	DB00016	DB00577	training	training	training	0
108053	DB00016|DB04854	DB00016	DB04854	training	test	test	1
108054	DB00016|DB00910	DB00016	DB00910	training	training	training	0
108055	DB00016|DB00559	DB00016	DB00559	training	test	test	1
108056	DB00016|DB00060	DB00016	DB00060	training	training	training	0
108057	DB00016|DB00706	DB00016	DB00706	training	test	test	1
108058	DB00016|DB11089	DB00016	DB11089	training	test	test	1
108059	DB00016|DB01137	DB00016	DB01137	training	training	training	0
108060	DB00016|DB01128	DB00016	DB01128	training	training	training	0
108061	DB00016|DB01029	DB00016	DB01029	training	training	training	0
108062	DB00016|DB00412	DB00016	DB00412	training	training	training	0
108063	DB00016|DB01217	DB00016	DB01217	training	training	training	0
108064	DB00016|DB00503	DB00016	DB00503	training	training	training	0
108065	DB00016|DB00950	DB00016	DB00950	training	training	training	0
108066	DB00016|DB00471	DB00016	DB00471	training	training	training	0
108067	DB00016|DB01238	DB00016	DB01238	training	training	training	0
108068	DB00016|DB09385	DB00016	DB09385	training	test	test	1
108069	DB00016|DB00098	DB00016	DB00098	training	training	training	0
108070	DB00016|DB00764	DB00016	DB00764	training	validation	validation	1
108071	DB00016|DB01202	DB00016	DB01202	training	training	training	0
108072	DB00016|DB01129	DB00016	DB01129	training	training	training	0
108073	DB00016|DB00710	DB00016	DB00710	training	training	training	0
108074	DB00016|DB00087	DB00016	DB00087	training	training	training	0
108075	DB00016|DB01036	DB00016	DB01036	training	training	training	0
108076	DB00008|DB00016	DB00016	DB00008	training	training	training	0
108077	DB00016|DB00073	DB00016	DB00073	training	test	test	1
108078	DB00016|DB00582	DB00016	DB00582	training	validation	validation	1
108079	DB00016|DB00484	DB00016	DB00484	training	training	training	0
108080	DB00016|DB00528	DB00016	DB00528	training	training	training	0
108081	DB00016|DB00843	DB00016	DB00843	training	validation	validation	1
108082	DB00016|DB00203	DB00016	DB00203	training	test	test	1
108083	DB00016|DB00218	DB00016	DB00218	training	training	training	0
108084	DB00016|DB01079	DB00016	DB01079	training	training	training	0
108085	DB00016|DB01307	DB00016	DB01307	training	validation	validation	1
108086	DB00016|DB00109	DB00016	DB00109	training	test	test	1
108087	DB00016|DB00520	DB00016	DB00520	training	training	training	0
108088	DB00016|DB00482	DB00016	DB00482	training	training	training	0
108089	DB00016|DB00930	DB00016	DB00930	training	training	training	0
108090	DB00016|DB01590	DB00016	DB01590	training	test	test	1
108091	DB00016|DB00230	DB00016	DB00230	training	training	training	0
108092	DB00016|DB00111	DB00016	DB00111	training	training	training	0
108093	DB00016|DB00601	DB00016	DB00601	training	validation	validation	1
108094	DB00016|DB01048	DB00016	DB01048	training	training	training	0
108095	DB00016|DB01101	DB00016	DB01101	training	training	training	0
108096	DB00016|DB00625	DB00016	DB00625	training	training	training	0
108097	DB00016|DB00074	DB00016	DB00074	training	training	training	0
108098	DB00016|DB00258	DB00016	DB00258	training	training	training	0
108099	DB00016|DB13919	DB00016	DB13919	training	training	training	0
108100	DB00005|DB00016	DB00016	DB00005	training	training	training	0
108101	DB00016|DB00658	DB00016	DB00658	training	test	test	1
108102	DB00016|DB00072	DB00016	DB00072	training	training	training	0
108103	DB00016|DB00538	DB00016	DB00538	training	test	test	1
108104	DB00016|DB00533	DB00016	DB00533	training	training	training	0
108105	DB00016|DB13139	DB00016	DB13139	training	training	training	0
108106	DB00016|DB00030	DB00016	DB00030	training	training	training	0
108107	DB00016|DB00112	DB00016	DB00112	training	training	training	0
108108	DB00016|DB00022	DB00016	DB00022	training	training	training	0
108109	DB00016|DB00990	DB00016	DB00990	training	training	training	0
108110	DB00016|DB09517	DB00016	DB09517	training	validation	validation	1
108111	DB00016|DB01269	DB00016	DB01269	training	validation	validation	1
108112	DB00016|DB00731	DB00016	DB00731	training	training	training	0
108113	DB00016|DB00047	DB00016	DB00047	training	test	test	1
108114	DB00016|DB00967	DB00016	DB00967	training	training	training	0
108115	DB00016|DB01610	DB00016	DB01610	training	training	training	0
108116	DB00016|DB00580	DB00016	DB00580	training	training	training	0
108117	DB00016|DB00947	DB00016	DB00947	training	test	test	1
108118	DB00016|DB00619	DB00016	DB00619	training	training	training	0
108119	DB00016|DB00736	DB00016	DB00736	training	training	training	0
108120	DB00016|DB00287	DB00016	DB00287	training	training	training	0
108121	DB00016|DB00905	DB00016	DB00905	training	validation	validation	1
108122	DB00012|DB00016	DB00016	DB00012	training	test	test	1
108123	DB00016|DB00300	DB00016	DB00300	training	test	test	1
108124	DB00016|DB01098	DB00016	DB01098	training	training	training	0
108125	DB00016|DB00862	DB00016	DB00862	training	training	training	0
108126	DB00002|DB00016	DB00016	DB00002	training	training	training	0
108127	DB00016|DB00275	DB00016	DB00275	training	training	training	0
108128	DB00016|DB01175	DB00016	DB01175	training	test	test	1
108129	DB00016|DB09026	DB00016	DB09026	training	training	training	0
108130	DB00016|DB01141	DB00016	DB01141	training	training	training	0
108131	DB00016|DB00051	DB00016	DB00051	training	training	training	0
108132	DB00016|DB00317	DB00016	DB00317	training	test	test	1
108133	DB00016|DB00530	DB00016	DB00530	training	training	training	0
108134	DB00016|DB00019	DB00016	DB00019	training	training	training	0
108135	DB00016|DB00103	DB00016	DB00103	training	training	training	0
108136	DB00016|DB00973	DB00016	DB00973	training	training	training	0
108137	DB00016|DB00480	DB00016	DB00480	training	training	training	0
108138	DB00016|DB01072	DB00016	DB01072	training	test	test	1
108139	DB00016|DB00374	DB00016	DB00374	training	validation	validation	1
108140	DB00016|DB00055	DB00016	DB00055	training	training	training	0
108141	DB00016|DB01268	DB00016	DB01268	training	training	training	0
108142	DB00016|DB00673	DB00016	DB00673	training	test	test	1
108143	DB00016|DB00188	DB00016	DB00188	training	training	training	0
108144	DB00016|DB00820	DB00016	DB00820	training	training	training	0
108145	DB00016|DB06403	DB00016	DB06403	training	training	training	0
108146	DB00016|DB01012	DB00016	DB01012	training	training	training	0
108147	DB00016|DB01264	DB00016	DB01264	training	test	test	1
108148	DB00016|DB00402	DB00016	DB00402	training	training	training	0
108149	DB00016|DB06215	DB00016	DB06215	training	training	training	0
108150	DB00016|DB01259	DB00016	DB01259	training	test	test	1
108151	DB00016|DB09539	DB00016	DB09539	training	training	training	0
108152	DB00016|DB00398	DB00016	DB00398	training	test	test	1
108153	DB00016|DB01273	DB00016	DB01273	training	training	training	0
108154	DB00016|DB01257	DB00016	DB01257	training	training	training	0
108155	DB00016|DB01261	DB00016	DB01261	training	test	test	1
108156	DB00016|DB00261	DB00016	DB00261	training	test	test	1
108157	DB00016|DB01609	DB00016	DB01609	training	training	training	0
108158	DB00016|DB06287	DB00016	DB06287	training	training	training	0
108159	DB00016|DB06817	DB00016	DB06817	training	training	training	0
108160	DB00016|DB09107	DB00016	DB09107	training	test	test	1
108161	DB00016|DB06700	DB00016	DB06700	training	test	test	1
108162	DB00016|DB00413	DB00016	DB00413	training	training	training	0
108163	DB00016|DB05332	DB00016	DB05332	training	training	training	0
108164	DB00016|DB05351	DB00016	DB05351	training	training	training	0
108165	DB00016|DB00062	DB00016	DB00062	training	training	training	0
